,Major,Minor,DocumentDate,SalePrice,SqFtTotLiving,ZipCode,PricePerSqFt,date
3166,927220.0,1535.0,03/21/2019,685000,1630,98116,420.2453987730061,2019-03-21
3167,15300.0,15.0,01/14/2019,1065000,2200,98116,484.09090909090907,2019-01-14
3168,637350.0,90.0,05/07/2019,675000,960,98116,703.125,2019-05-07
3169,11700.0,100.0,05/23/2019,910000,2160,98116,421.2962962962963,2019-05-23
3170,549620.0,150.0,05/22/2019,1025000,2170,98116,472.35023041474653,2019-05-22
3171,293960.0,30.0,05/20/2019,490000,800,98116,612.5,2019-05-20
3172,700770.0,285.0,07/08/2019,1210000,2450,98116,493.8775510204082,2019-07-08
3173,771260.0,15.0,04/30/2019,1075000,2520,98116,426.58730158730157,2019-04-30
3174,5900.0,201.0,05/02/2019,271236,1940,98116,139.81237113402062,2019-05-02
3175,636590.0,305.0,04/16/2019,832701,1650,98116,504.66727272727275,2019-04-16
3176,301030.0,330.0,05/25/2019,605000,670,98116,902.9850746268656,2019-05-25
3177,21940.0,90.0,04/18/2019,1250000,2500,98116,500.0,2019-04-18
3178,156310.0,2820.0,07/11/2019,895000,1940,98116,461.340206185567,2019-07-11
3179,102100.0,34.0,06/26/2019,1200000,3820,98116,314.13612565445027,2019-06-26
3180,329770.0,85.0,07/08/2019,915000,2040,98116,448.52941176470586,2019-07-08
3181,14800.0,542.0,05/02/2019,1295000,2890,98116,448.0968858131488,2019-05-02
3182,637950.0,149.0,01/28/2019,565000,1210,98116,466.94214876033055,2019-01-28
3183,147440.0,25.0,04/02/2019,965000,1490,98116,647.6510067114094,2019-04-02
3184,422940.0,290.0,05/15/2019,759000,1170,98116,648.7179487179487,2019-05-15
3185,757920.0,1185.0,04/17/2019,999950,2370,98116,421.9198312236287,2019-04-17
3186,771260.0,330.0,05/20/2019,995000,2490,98116,399.5983935742972,2019-05-20
3187,757220.0,70.0,06/12/2019,765000,1130,98116,676.9911504424779,2019-06-12
3188,738450.0,25.0,04/29/2019,875000,1920,98116,455.7291666666667,2019-04-29
3189,181880.0,340.0,05/17/2019,2100000,4860,98116,432.0987654320988,2019-05-17
3190,570850.0,250.0,04/11/2019,691000,1120,98116,616.9642857142857,2019-04-11
3191,150130.0,50.0,05/14/2019,516000,760,98116,678.9473684210526,2019-05-14
3192,927720.0,290.0,04/11/2019,600000,1000,98116,600.0,2019-04-11
3193,231390.0,240.0,02/04/2019,775000,1420,98116,545.7746478873239,2019-02-04
3194,75500.0,13.0,04/22/2019,1525000,3030,98116,503.3003300330033,2019-04-22
3195,762170.0,130.0,04/24/2019,550000,1130,98116,486.72566371681415,2019-04-24
3196,927970.0,200.0,05/07/2019,1450000,1480,98116,979.7297297297297,2019-05-07
3197,927320.0,145.0,03/14/2019,2292000,3220,98116,711.8012422360248,2019-03-14
3198,927320.0,145.0,03/12/2019,2296000,3220,98116,713.0434782608696,2019-03-12
3199,19400.0,435.0,03/14/2019,1000000,2800,98116,357.14285714285717,2019-03-14
3200,549620.0,104.0,05/16/2019,850000,2270,98116,374.44933920704847,2019-05-16
3201,149280.0,65.0,07/16/2019,890000,2620,98116,339.69465648854964,2019-07-16
3202,156310.0,575.0,06/10/2019,880000,1860,98116,473.1182795698925,2019-06-10
3203,231390.0,830.0,05/11/2019,1100000,2820,98116,390.07092198581563,2019-05-11
3204,927220.0,2395.0,01/22/2019,1166667,1300,98116,897.4361538461538,2019-01-22
3205,95200.0,1795.0,06/06/2019,1000000,2160,98116,462.962962962963,2019-06-06
3206,762170.0,176.0,01/03/2019,547100,810,98116,675.4320987654321,2019-01-03
3207,927420.0,15.0,06/05/2019,752500,1430,98116,526.2237762237762,2019-06-05
3208,638450.0,525.0,02/16/2019,830000,2040,98116,406.8627450980392,2019-02-16
3209,638450.0,525.0,04/02/2019,830000,2040,98116,406.8627450980392,2019-04-02
3210,927820.0,40.0,01/28/2019,525000,700,98116,750.0,2019-01-28
3211,501350.0,410.0,02/21/2019,708500,1320,98116,536.7424242424242,2019-02-21
3212,632400.0,190.0,02/17/2019,765000,1210,98116,632.2314049586777,2019-02-17
3213,550570.0,58.0,06/11/2019,1350000,3880,98116,347.9381443298969,2019-06-11
3214,632400.0,75.0,03/01/2019,779950,1580,98116,493.6392405063291,2019-03-01
3215,927420.0,845.0,01/04/2019,730000,1460,98116,500.0,2019-01-04
3216,95200.0,1565.0,06/11/2019,725000,1110,98116,653.1531531531532,2019-06-11
3217,95200.0,1265.0,05/22/2019,940500,2180,98116,431.42201834862385,2019-05-22
3218,95200.0,6987.0,05/03/2019,520000,1030,98116,504.8543689320388,2019-05-03
3219,762220.0,200.0,04/23/2019,1499500,3540,98116,423.5875706214689,2019-04-23
3220,231390.0,565.0,05/07/2019,800000,1350,98116,592.5925925925926,2019-05-07
3221,927620.0,170.0,06/26/2019,780000,1460,98116,534.2465753424658,2019-06-26
3222,239160.0,2045.0,04/01/2019,710000,1520,98116,467.10526315789474,2019-04-01
3223,638450.0,690.0,01/07/2019,599950,920,98116,652.1195652173913,2019-01-07
3224,855990.0,260.0,01/07/2019,431000,900,98116,478.8888888888889,2019-01-07
3225,927820.0,131.0,06/13/2019,685000,1460,98116,469.17808219178085,2019-06-13
3226,501350.0,75.0,05/06/2019,667000,1350,98116,494.0740740740741,2019-05-06
3227,390210.0,165.0,05/21/2019,765000,1400,98116,546.4285714285714,2019-05-21
3228,790520.0,32.0,02/07/2019,568000,990,98116,573.7373737373738,2019-02-07
3229,515420.0,30.0,05/01/2019,895000,3170,98116,282.3343848580442,2019-05-01
3230,239160.0,1020.0,02/22/2019,1177000,1820,98116,646.7032967032967,2019-02-22
3231,791510.0,530.0,05/23/2019,749000,2060,98116,363.59223300970876,2019-05-23
3232,14800.0,690.0,05/27/2019,765000,1660,98116,460.8433734939759,2019-05-27
3233,91300.0,270.0,05/10/2019,1462500,2870,98116,509.58188153310107,2019-05-10
3234,801010.0,55.0,03/25/2019,760000,1200,98116,633.3333333333334,2019-03-25
3235,239160.0,1145.0,06/22/2019,1650000,720,98116,2291.6666666666665,2019-06-22
3236,570850.0,325.0,07/15/2019,465000,560,98116,830.3571428571429,2019-07-15
3237,916110.0,155.0,01/08/2019,630000,800,98116,787.5,2019-01-08
3238,957180.0,5.0,05/31/2019,789950,1510,98116,523.1456953642385,2019-05-31
3239,927970.0,430.0,04/18/2019,2600000,3660,98116,710.3825136612022,2019-04-18
3240,677520.0,56.0,02/15/2019,790000,2080,98116,379.8076923076923,2019-02-15
3241,205610.0,325.0,05/09/2019,720500,1485,98116,485.18518518518516,2019-05-09
3242,858740.0,25.0,04/18/2019,1950000,2400,98116,812.5,2019-04-18
3243,927420.0,4380.0,04/17/2019,1565000,3180,98116,492.1383647798742,2019-04-17
3244,5900.0,90.0,02/21/2019,935000,1680,98116,556.547619047619,2019-02-21
3245,58500.0,244.0,05/22/2019,1225000,1880,98116,651.5957446808511,2019-05-22
3246,793600.0,503.0,05/29/2019,555000,720,98116,770.8333333333334,2019-05-29
3247,95200.0,5445.0,04/21/2019,545000,920,98116,592.3913043478261,2019-04-21
3248,637200.0,345.0,04/23/2019,828000,1560,98116,530.7692307692307,2019-04-23
3249,927420.0,235.0,03/31/2019,100000,940,98116,106.38297872340425,2019-03-31
3250,51300.0,310.0,04/29/2019,864500,2000,98116,432.25,2019-04-29
3251,637200.0,101.0,06/05/2019,710000,1200,98116,591.6666666666666,2019-06-05
3252,793600.0,500.0,01/31/2019,850000,1280,98116,664.0625,2019-01-31
3253,790470.0,76.0,05/23/2019,1192500,2360,98116,505.29661016949154,2019-05-23
3254,14800.0,55.0,05/09/2019,1350000,2560,98116,527.34375,2019-05-09
3255,301030.0,645.0,02/20/2019,1460000,3340,98116,437.125748502994,2019-02-20
3256,938520.0,90.0,05/21/2019,820000,1660,98116,493.9759036144578,2019-05-21
3257,501350.0,70.0,05/22/2019,770000,2050,98116,375.609756097561,2019-05-22
3258,299780.0,95.0,01/31/2019,724900,1580,98116,458.7974683544304,2019-01-31
3259,32400.0,175.0,01/02/2019,729000,1760,98116,414.20454545454544,2019-01-02
3260,637200.0,276.0,05/28/2019,720000,1550,98116,464.51612903225805,2019-05-28
3261,51300.0,180.0,02/05/2019,885000,2070,98116,427.536231884058,2019-02-05
3262,637200.0,340.0,06/24/2019,883675,1700,98116,519.8088235294117,2019-06-24
3263,927220.0,390.0,02/08/2019,860575,1350,98116,637.4629629629629,2019-02-08
3264,95200.0,1555.0,06/05/2019,490000,1070,98116,457.94392523364485,2019-06-05
3265,390210.0,170.0,01/08/2019,809501,2650,98116,305.47207547169813,2019-01-08
3266,1000.0,4.0,04/11/2019,813000,1720,98116,472.6744186046512,2019-04-11
3267,814960.0,335.0,05/15/2019,518500,860,98116,602.9069767441861,2019-05-15
3268,350510.0,276.0,02/05/2019,950000,3130,98116,303.51437699680514,2019-02-05
3269,762220.0,176.0,06/27/2019,790000,1710,98116,461.98830409356725,2019-06-27
3270,782870.0,90.0,04/18/2019,736500,2550,98116,288.8235294117647,2019-04-18
3271,790520.0,31.0,02/06/2019,730000,1769,98116,412.6625211984172,2019-02-06
3272,350510.0,260.0,06/17/2019,550000,1000,98116,550.0,2019-06-17
3273,14800.0,875.0,03/29/2019,1990000,1610,98116,1236.024844720497,2019-03-29
3274,299880.0,10.0,02/20/2019,1125000,2800,98116,401.7857142857143,2019-02-20
3275,14200.0,20.0,06/25/2019,1342500,3560,98116,377.10674157303373,2019-06-25
3276,5900.0,410.0,02/17/2019,942500,2020,98116,466.58415841584156,2019-02-17
3277,570850.0,335.0,05/10/2019,906500,1700,98116,533.2352941176471,2019-05-10
3278,934540.0,680.0,07/10/2019,705000,1290,98116,546.5116279069767,2019-07-10
3279,239160.0,205.0,05/16/2019,695000,1850,98116,375.6756756756757,2019-05-16
3280,957180.0,35.0,01/08/2019,562000,1660,98116,338.5542168674699,2019-01-08
3281,156310.0,280.0,04/01/2019,1900000,1890,98116,1005.2910052910053,2019-04-01
3282,790520.0,280.0,05/21/2019,233000,1900,98116,122.63157894736842,2019-05-21
3283,91300.0,480.0,06/20/2019,1430000,3020,98116,473.50993377483445,2019-06-20
3284,78300.0,30.0,04/15/2019,591000,2090,98116,282.7751196172249,2019-04-15
3285,637950.0,415.0,07/16/2019,1020000,2540,98116,401.5748031496063,2019-07-16
3286,260030.0,100.0,02/08/2019,749000,1630,98116,459.5092024539877,2019-02-08
3287,501400.0,60.0,04/02/2019,640000,1480,98116,432.43243243243245,2019-04-02
3288,385290.0,85.0,01/22/2019,670000,1070,98116,626.1682242990654,2019-01-22
3289,638500.0,175.0,02/19/2019,560000,1380,98116,405.7971014492754,2019-02-19
3290,927970.0,295.0,01/30/2019,1800000,1480,98116,1216.2162162162163,2019-01-30
3291,927820.0,18.0,05/04/2019,775000,1250,98116,620.0,2019-05-04
3292,637250.0,265.0,01/31/2019,1085000,1650,98116,657.5757575757576,2019-01-31
3293,102400.0,104.0,03/13/2019,605000,1670,98116,362.2754491017964,2019-03-13
3294,927220.0,1810.0,04/11/2019,1005000,2100,98116,478.57142857142856,2019-04-11
3295,95200.0,2780.0,03/25/2019,775000,1570,98116,493.63057324840764,2019-03-25
3296,927420.0,4220.0,04/29/2019,816000,1660,98116,491.56626506024094,2019-04-29
3297,32400.0,15.0,07/11/2019,650000,1340,98116,485.07462686567163,2019-07-11
3298,91300.0,30.0,06/24/2019,979000,1060,98116,923.5849056603773,2019-06-24
3299,348780.0,125.0,04/16/2019,965000,1550,98116,622.5806451612904,2019-04-16
3300,927220.0,2100.0,02/04/2019,1150000,3050,98116,377.04918032786884,2019-02-04
3301,95200.0,5115.0,06/21/2019,755000,1890,98116,399.4708994708995,2019-06-21
3302,95200.0,3203.0,02/14/2019,785000,1680,98116,467.26190476190476,2019-02-14
3303,927620.0,1781.0,02/06/2019,885000,1710,98116,517.5438596491229,2019-02-06
3304,231390.0,525.0,05/22/2019,690000,1500,98116,460.0,2019-05-22
3305,636590.0,155.0,06/12/2019,496600,1530,98116,324.57516339869284,2019-06-12
3306,537320.0,20.0,05/24/2019,810000,1760,98116,460.22727272727275,2019-05-24
3307,14800.0,660.0,03/01/2019,870000,1780,98116,488.76404494382024,2019-03-01
3308,637200.0,127.0,07/10/2019,500000,1440,98116,347.22222222222223,2019-07-10
3309,638450.0,175.0,06/18/2019,575000,980,98116,586.734693877551,2019-06-18
3310,19400.0,375.0,06/18/2019,650000,1800,98116,361.1111111111111,2019-06-18
3311,239210.0,91.0,05/22/2019,650000,750,98116,866.6666666666666,2019-05-22
3312,637300.0,54.0,01/02/2019,1250000,2250,98116,555.5555555555555,2019-01-02
3313,927720.0,155.0,01/02/2019,855000,2350,98116,363.82978723404256,2019-01-02
3314,757770.0,61.0,06/28/2019,815000,2360,98116,345.33898305084745,2019-06-28
3315,1000.0,23.0,06/19/2019,520000,1100,98116,472.72727272727275,2019-06-19
3316,942240.0,60.0,06/14/2019,901000,1600,98116,563.125,2019-06-14
3317,927420.0,1950.0,07/11/2019,825000,1720,98116,479.6511627906977,2019-07-11
3318,239160.0,1605.0,04/15/2019,760000,1190,98116,638.655462184874,2019-04-15
3319,637300.0,167.0,01/25/2019,695000,1780,98116,390.44943820224717,2019-01-25
3320,796510.0,235.0,07/09/2019,922500,1040,98119,887.0192307692307,2019-07-09
3321,239710.0,1410.0,05/17/2019,679990,880,98119,772.7159090909091,2019-05-17
3322,744300.0,610.0,03/26/2019,1900000,1200,98119,1583.3333333333333,2019-03-26
3323,701320.0,100.0,06/18/2019,880000,1400,98119,628.5714285714286,2019-06-18
3324,239710.0,1360.0,06/13/2019,1700000,1980,98119,858.5858585858585,2019-06-13
3325,277110.0,4730.0,06/03/2019,1625000,1730,98119,939.306358381503,2019-06-03
3326,337190.0,7.0,06/12/2019,617140,2540,98119,242.96850393700788,2019-06-12
3327,277110.0,4640.0,03/20/2019,911000,1290,98119,706.2015503875969,2019-03-20
3328,277110.0,4640.0,04/15/2019,911000,1290,98119,706.2015503875969,2019-04-15
3329,787150.0,25.0,02/21/2019,1640000,2560,98119,640.625,2019-02-21
3330,387990.0,840.0,02/20/2019,5200000,4870,98119,1067.7618069815196,2019-02-20
3331,423290.0,2360.0,06/13/2019,1260000,2000,98119,630.0,2019-06-13
3332,265250.0,2040.0,06/19/2019,1250000,2190,98119,570.7762557077625,2019-06-19
3333,239710.0,1050.0,01/23/2019,1100000,1550,98119,709.6774193548387,2019-01-23
3334,239710.0,465.0,05/14/2019,775000,1050,98119,738.0952380952381,2019-05-14
3335,423290.0,2005.0,06/28/2019,1470000,1790,98119,821.2290502793296,2019-06-28
3336,616990.0,660.0,07/03/2019,1625000,2700,98119,601.8518518518518,2019-07-03
3337,286710.0,419.0,04/09/2019,1599950,4070,98119,393.1081081081081,2019-04-09
3338,277160.0,1476.0,07/11/2019,703000,1032,98119,681.2015503875969,2019-07-11
3339,701320.0,15.0,06/17/2019,802500,1060,98119,757.0754716981132,2019-06-17
3340,242503.0,9089.0,07/05/2019,1040000,1080,98119,962.9629629629629,2019-07-05
3341,701120.0,405.0,04/10/2019,1000000,1980,98119,505.050505050505,2019-04-10
3342,173180.0,410.0,04/18/2019,1800000,3500,98119,514.2857142857143,2019-04-18
3343,423290.0,225.0,06/05/2019,1280000,2310,98119,554.1125541125541,2019-06-05
3344,239710.0,785.0,04/24/2019,1000000,1330,98119,751.8796992481203,2019-04-24
3345,239710.0,785.0,04/24/2019,1000000,560,98119,1785.7142857142858,2019-04-24
3346,197220.0,5130.0,03/04/2019,775000,1040,98119,745.1923076923077,2019-03-04
3347,242503.0,9041.0,05/06/2019,784000,770,98119,1018.1818181818181,2019-05-06
3348,239710.0,1060.0,05/10/2019,869000,1180,98119,736.4406779661017,2019-05-10
3349,277160.0,1470.0,06/04/2019,950000,2100,98119,452.3809523809524,2019-06-04
3350,265250.0,770.0,02/28/2019,1860000,3110,98119,598.0707395498392,2019-02-28
3351,690520.0,225.0,02/26/2019,865000,2010,98119,430.3482587064677,2019-02-26
3352,342960.0,5.0,05/14/2019,897000,1850,98119,484.86486486486484,2019-05-14
3353,701520.0,916.0,04/05/2019,1525000,3390,98119,449.8525073746313,2019-04-05
3354,239710.0,295.0,04/12/2019,1270000,1520,98119,835.5263157894736,2019-04-12
3355,239710.0,295.0,04/12/2019,1270000,770,98119,1649.3506493506493,2019-04-12
3356,173280.0,865.0,06/05/2019,1800000,3470,98119,518.7319884726224,2019-06-05
3357,423290.0,3495.0,05/24/2019,1890000,3580,98119,527.9329608938548,2019-05-24
3358,787150.0,365.0,04/23/2019,1605000,2810,98119,571.1743772241992,2019-04-23
3359,277160.0,1910.0,04/09/2019,850000,1440,98119,590.2777777777778,2019-04-09
3360,265250.0,1860.0,04/01/2019,1220000,1530,98119,797.3856209150326,2019-04-01
3361,277160.0,2172.0,04/01/2019,700000,1220,98119,573.7704918032787,2019-04-01
3362,744300.0,605.0,03/26/2019,1900000,1140,98119,1666.6666666666667,2019-03-26
3363,616990.0,670.0,04/27/2019,1800000,2510,98119,717.1314741035857,2019-04-27
3364,423290.0,560.0,05/15/2019,3335000,4400,98119,757.9545454545455,2019-05-15
3365,387990.0,1291.0,06/17/2019,1000000,1630,98119,613.4969325153374,2019-06-17
3366,511340.0,395.0,05/30/2019,890000,1800,98119,494.44444444444446,2019-05-30
3367,766270.0,175.0,02/06/2019,400000,960,98119,416.6666666666667,2019-02-06
3368,179450.0,350.0,04/30/2019,2325000,3520,98119,660.5113636363636,2019-04-30
3369,744300.0,1480.0,06/12/2019,181600,1760,98119,103.18181818181819,2019-06-12
3370,265250.0,380.0,04/12/2019,1010000,1590,98119,635.2201257861635,2019-04-12
3371,701120.0,1565.0,01/08/2019,1391000,3150,98119,441.58730158730157,2019-01-08
3372,701120.0,20.0,06/06/2019,970000,2150,98119,451.16279069767444,2019-06-06
3373,333100.0,118.0,04/08/2019,627500,1770,98119,354.51977401129943,2019-04-08
3374,690520.0,365.0,04/04/2019,1062500,1760,98119,603.6931818181819,2019-04-04
3375,277060.0,4409.0,01/09/2019,818500,1760,98119,465.0568181818182,2019-01-09
3376,239710.0,1015.0,06/13/2019,1270000,2280,98119,557.0175438596491,2019-06-13
3377,277110.0,4735.0,04/26/2019,1050000,1530,98119,686.2745098039215,2019-04-26
3378,239710.0,1230.0,07/01/2019,1895000,1320,98119,1435.6060606060605,2019-07-01
3379,173280.0,10.0,03/28/2019,2650000,3630,98119,730.0275482093664,2019-03-28
3380,701320.0,120.0,02/15/2019,775000,1660,98119,466.86746987951807,2019-02-15
3381,277060.0,4312.0,05/14/2019,950000,1820,98119,521.978021978022,2019-05-14
3382,299180.0,5.0,03/21/2019,1063000,1710,98119,621.6374269005848,2019-03-21
3383,701520.0,610.0,06/11/2019,1321000,2370,98119,557.3839662447257,2019-06-11
3384,701120.0,172.0,07/05/2019,930000,1770,98119,525.4237288135594,2019-07-05
3385,173280.0,330.0,05/26/2019,1960000,1970,98119,994.9238578680203,2019-05-26
3386,239710.0,890.0,07/09/2019,825000,840,98119,982.1428571428571,2019-07-09
3387,744300.0,673.0,05/02/2019,785000,1560,98119,503.20512820512823,2019-05-02
3388,173180.0,920.0,05/13/2019,1575000,2360,98119,667.3728813559322,2019-05-13
3389,701120.0,885.0,04/05/2019,1275000,2370,98119,537.9746835443038,2019-04-05
3390,794010.0,20.0,04/29/2019,832000,1400,98119,594.2857142857143,2019-04-29
3391,186060.0,205.0,05/06/2019,1948000,2890,98119,674.0484429065745,2019-05-06
3392,277060.0,4665.0,03/22/2019,975000,1890,98119,515.8730158730159,2019-03-22
3393,265250.0,820.0,01/23/2019,979000,1790,98119,546.927374301676,2019-01-23
3394,701120.0,45.0,01/14/2019,1198950,2100,98119,570.9285714285714,2019-01-14
3395,701120.0,910.0,05/16/2019,1300000,2020,98119,643.5643564356436,2019-05-16
3396,890000.0,105.0,04/26/2019,955000,1690,98119,565.0887573964498,2019-04-26
3397,179450.0,715.0,06/13/2019,1815000,2920,98119,621.5753424657535,2019-06-13
3398,616990.0,1197.0,07/01/2019,1290000,2160,98119,597.2222222222222,2019-07-01
3399,616990.0,96.0,04/23/2019,785000,1010,98119,777.2277227722773,2019-04-23
3400,239710.0,780.0,06/07/2019,900000,1670,98119,538.9221556886228,2019-06-07
3401,423290.0,2895.0,03/05/2019,1290000,1930,98119,668.3937823834196,2019-03-05
3402,701120.0,875.0,07/10/2019,835000,2280,98119,366.2280701754386,2019-07-10
3403,253330.0,629.0,03/22/2019,940000,1720,98119,546.5116279069767,2019-03-22
3404,277060.0,4920.0,06/12/2019,849000,2060,98119,412.13592233009706,2019-06-12
3405,701120.0,1040.0,05/29/2019,1085000,1880,98119,577.1276595744681,2019-05-29
3406,423290.0,2871.0,04/26/2019,1139500,2860,98119,398.42657342657344,2019-04-26
3407,511340.0,239.0,06/18/2019,925000,1984,98119,466.22983870967744,2019-06-18
3408,766270.0,45.0,05/23/2019,2230000,3450,98119,646.3768115942029,2019-05-23
3409,701320.0,86.0,06/20/2019,850000,1270,98119,669.2913385826772,2019-06-20
3410,277060.0,4407.0,04/05/2019,825000,1810,98119,455.8011049723757,2019-04-05
3411,387990.0,1293.0,04/13/2019,1500000,2600,98119,576.9230769230769,2019-04-13
3412,186060.0,170.0,06/22/2019,2050000,3210,98119,638.6292834890966,2019-06-22
3413,940630.0,75.0,04/12/2019,795000,1920,98119,414.0625,2019-04-12
3414,179450.0,645.0,06/11/2019,1750000,3380,98119,517.7514792899408,2019-06-11
3415,890000.0,35.0,03/12/2019,749950,1270,98119,590.511811023622,2019-03-12
3416,701520.0,435.0,04/09/2019,1885000,3640,98119,517.8571428571429,2019-04-09
3417,286710.0,190.0,05/11/2019,1212500,1260,98119,962.3015873015873,2019-05-11
3418,701520.0,5.0,01/15/2019,779000,1330,98119,585.7142857142857,2019-01-15
3419,701520.0,855.0,06/11/2019,989950,1600,98119,618.71875,2019-06-11
3420,97600.0,940.0,06/22/2019,950000,2290,98119,414.8471615720524,2019-06-22
3421,186110.0,161.0,04/22/2019,1450000,3720,98119,389.78494623655916,2019-04-22
3422,927020.0,30.0,06/13/2019,1250000,2400,98119,520.8333333333334,2019-06-13
3423,337190.0,8.0,03/15/2019,690490,2840,98119,243.13028169014083,2019-03-15
3424,616990.0,416.0,05/24/2019,908500,1870,98119,485.8288770053476,2019-05-24
3425,239710.0,746.0,03/21/2019,1650000,2590,98119,637.065637065637,2019-03-21
3426,277160.0,1760.0,04/17/2019,900000,1530,98119,588.2352941176471,2019-04-17
3427,701120.0,35.0,05/30/2019,2110000,5720,98119,368.8811188811189,2019-05-30
3428,197220.0,5517.0,06/25/2019,884000,2010,98119,439.80099502487565,2019-06-25
3429,616990.0,867.0,01/17/2019,2300000,3700,98119,621.6216216216217,2019-01-17
3430,179450.0,590.0,05/28/2019,1432500,2570,98119,557.3929961089494,2019-05-28
3431,616990.0,1265.0,03/19/2019,1580000,2140,98119,738.3177570093458,2019-03-19
3432,186060.0,320.0,07/03/2019,1899000,3140,98119,604.7770700636943,2019-07-03
3433,501600.0,2262.0,02/04/2019,661500,1610,98112,410.8695652173913,2019-02-04
3434,133680.0,620.0,02/11/2019,1380000,2860,98112,482.5174825174825,2019-02-11
3435,737360.0,10.0,01/23/2019,2000000,2920,98112,684.931506849315,2019-01-23
3436,982870.0,2905.0,06/21/2019,685000,1220,98112,561.4754098360655,2019-06-21
3437,111800.0,1930.0,06/12/2019,2925000,2930,98112,998.2935153583618,2019-06-12
3438,949770.0,135.0,04/15/2019,729950,1275,98112,572.5098039215686,2019-04-15
3439,133780.0,175.0,03/29/2019,220000,1370,98112,160.5839416058394,2019-03-29
3440,133780.0,175.0,03/15/2019,1000000,1370,98112,729.92700729927,2019-03-15
3441,814120.0,15.0,03/18/2019,980000,1630,98112,601.2269938650306,2019-03-18
3442,871210.0,350.0,02/25/2019,1975000,3030,98112,651.8151815181518,2019-02-25
3443,133780.0,965.0,03/21/2019,272047,3650,98112,74.53342465753424,2019-03-21
3444,982870.0,850.0,06/14/2019,700000,1720,98112,406.9767441860465,2019-06-14
3445,678820.0,642.0,03/18/2019,970000,1460,98112,664.3835616438356,2019-03-18
3446,501600.0,1325.0,03/29/2019,909000,1290,98112,704.6511627906976,2019-03-29
3447,660000.0,250.0,06/05/2019,1325000,1430,98112,926.5734265734266,2019-06-05
3448,133780.0,1090.0,05/27/2019,2250000,3510,98112,641.025641025641,2019-05-27
3449,982870.0,1875.0,01/02/2019,953970,960,98112,993.71875,2019-01-02
3450,501600.0,1060.0,04/25/2019,940000,1740,98112,540.2298850574713,2019-04-25
3451,133730.0,240.0,04/04/2019,2135000,5120,98112,416.9921875,2019-04-04
3452,312820.0,75.0,03/06/2019,1325000,1930,98112,686.5284974093264,2019-03-06
3453,501600.0,3135.0,04/11/2019,1450000,2460,98112,589.430894308943,2019-04-11
3454,95500.0,455.0,07/01/2019,852000,1300,98112,655.3846153846154,2019-07-01
3455,872210.0,1275.0,04/11/2019,1015000,1600,98112,634.375,2019-04-11
3456,678820.0,876.0,01/25/2019,1150000,1000,98112,1150.0,2019-01-25
3457,320430.0,110.0,03/28/2019,840000,920,98112,913.0434782608696,2019-03-28
3458,177850.0,20.0,05/28/2019,1195000,3060,98112,390.52287581699346,2019-05-28
3459,501600.0,2615.0,04/20/2019,700000,1340,98112,522.3880597014926,2019-04-20
3460,531610.0,190.0,03/18/2019,1995000,2860,98112,697.5524475524476,2019-03-18
3461,438570.0,1265.0,07/01/2019,1400000,2080,98112,673.0769230769231,2019-07-01
3462,871210.0,120.0,06/20/2019,1445000,2610,98112,553.639846743295,2019-06-20
3463,359250.0,565.0,05/23/2019,1200000,1730,98112,693.6416184971098,2019-05-23
3464,111800.0,1480.0,04/10/2019,2850000,4390,98112,649.2027334851937,2019-04-10
3465,501600.0,3195.0,06/11/2019,1250000,1750,98112,714.2857142857143,2019-06-11
3466,533220.0,615.0,07/01/2019,1310000,2040,98112,642.156862745098,2019-07-01
3467,501600.0,1650.0,05/14/2019,817000,1300,98112,628.4615384615385,2019-05-14
3468,133030.0,621.0,06/04/2019,1925000,2500,98112,770.0,2019-06-04
3469,133880.0,510.0,06/09/2019,1834100,3320,98112,552.4397590361446,2019-06-09
3470,438570.0,270.0,03/05/2019,1405000,2830,98112,496.46643109540634,2019-03-05
3471,111800.0,1650.0,05/08/2019,1750000,2430,98112,720.164609053498,2019-05-08
3472,133860.0,225.0,04/29/2019,2725000,4440,98112,613.7387387387388,2019-04-29
3473,330370.0,275.0,05/18/2019,1700000,2240,98112,758.9285714285714,2019-05-18
3474,330370.0,531.0,04/18/2019,1200000,1460,98112,821.917808219178,2019-04-18
3475,438570.0,1330.0,03/22/2019,1760250,2560,98112,687.59765625,2019-03-22
3476,560500.0,115.0,03/12/2019,1215000,1700,98112,714.7058823529412,2019-03-12
3477,111800.0,2140.0,01/16/2019,3375000,3880,98112,869.8453608247422,2019-01-16
3478,116900.0,245.0,02/19/2019,1355000,2400,98112,564.5833333333334,2019-02-19
3479,872210.0,1050.0,04/02/2019,1345000,1510,98112,890.7284768211921,2019-04-02
3480,678820.0,35.0,03/27/2019,795000,870,98112,913.7931034482758,2019-03-27
3481,133880.0,1045.0,03/18/2019,743000,1130,98112,657.5221238938053,2019-03-18
3482,423240.0,730.0,02/05/2019,1000000,2050,98112,487.8048780487805,2019-02-05
3483,501700.0,200.0,02/21/2019,1190000,1450,98112,820.6896551724138,2019-02-21
3484,920990.0,490.0,07/12/2019,1015000,1600,98112,634.375,2019-07-12
3485,560500.0,50.0,06/27/2019,2395000,2780,98112,861.5107913669065,2019-06-27
3486,872210.0,550.0,05/15/2019,1257500,1770,98112,710.45197740113,2019-05-15
3487,982870.0,1140.0,01/15/2019,415000,1550,98112,267.741935483871,2019-01-15
